id,answer
2076,BSC Young Boys
2077,SC Bern
2078,Bern
2079,2009
2080,2010
2081,September 2002
2082,Bern
2083,3.3%
2084,59
2085,59
2086,59
2087,125-COMMA-037
2088,203
2089,203
2090,15-COMMA-476
2091,109-COMMA-358
2092,94-COMMA-367
2093,94-COMMA-367
2094,50.6%
2095,50.6%
2096,Länggasse quarter
2097,24-COMMA-311
2098,24-COMMA-311
2099,140-COMMA-634
2100,Canton of Bern
2101,Following
2102,2009–10
2103,89
2104,266
2105,151
2106,8
2107,9-COMMA-045
2108,9-COMMA-045
2109,Bundeshaus
2110,106
2111,Marzilibahn
2112,Marzilibahn
2113,Basel-Mulhouse-Freiburg
2114,Belpmoos
2115,Cartooning
2116,Often
2117,21st
2118,Size
2119,1830s
2120,American
2121,The Dark Knight Returns
2122,The Dark Knight Returns
2123,English
2124,There is no consensus amongst theorists and historians on a definition of comics; some emphasize the combination of images and text-COMMA- some sequentiality or other image relations-COMMA- and others historical aspects such as mass reproduction or the use of recurring characters.
2125,European
2126,Japanese
2127,Gag
2128,Some consider storyboards and wordless novels to be comics.
2129,New York American
2130,World War II
2131,Outside
2132,The Last Judgment
2133,Outside
2134,Column
2135,The Glasgow Looking Glass
2136,1825
2137,The Glasgow Looking Glass
2138,Ally Sloper
2139,1884
2140,Following
2141,European
2142,Mutt
2143,early
2144,1970s
2145,Golden Age of Comic Books
2146,Senate
2147,Following
2148,1938
2149,1980s
2150,1980s
2151,1980s
2152,Smaller
2153,Sales
2154,Japanese
2155,The kibyōshi contained examples of sequential images-COMMA- movement lines-COMMA- and sound effects.
2156,1890s
2157,Western
2158,1900
2159,Rakuten Kitazawa
2160,1930s
2161,World War II
2162,Stories
2163,Some consider storyboards and wordless novels to be comics.
2164,They are able to reach large audiences-COMMA- and new readers usually can access archived installments.
2165,Europe
2166,Stories
2167,Japanese
2168,Japanese
2169,Japanese
2170,Japanese
2171,Towards
2172,Despite
2173,Europe
2174,Definitions
2175,British
2176,mid-20th
2177,Speech
2178,Speech
2179,Thin
2180,Will Eisner
2181,mid-1980s
2182,Since
2183,Maus
2184,Rodolphe Töpffer
2185,French
2186,Puce
2187,European
2188,1929
2189,mid-20th
2190,US
2191,US
2192,French
2193,Thin
2194,1972
2195,French
2196,Frustration
2197,1972
2198,Mœbius
2199,L'Association
2200,Japanese
2201,1924
2202,Cartoon and Comics
2203,World of Japanese Comics
2204,Manga
2205,Coulton Waugh
2206,Coulton Waugh
2207,Speech
2208,Comics and Sequential Art
2209,Japanese
2210,Japanese
2211,French
2212,French
2213,Webcomics
2214,They are able to reach large audiences-COMMA- and new readers usually can access archived installments.
2215,They are able to reach large audiences-COMMA- and new readers usually can access archived installments.
2216,Webcomics
2217,Speech
2218,Some consider storyboards and wordless novels to be comics.
2219,Some consider storyboards and wordless novels to be comics.
2220,Film
2221,Eisner
2222,Similar
2223,Töpffer
2224,Töpffer
2225,Thierry Groensteen and Scott McCloud
2226,Towards
2227,Töpffer
2228,Henri Vanlier
2229,Pierre Fresnault-Deruelle
2230,Neil Cohn
2231,English
2232,English
2233,Korean
2234,Chinese
2235,The reader puts the pieces together via the process of closure by using background knowledge and an understanding of panel relations to combine panels mentally into events.
2236,American
2237,This work has argued that sequential images and page layouts both use separate rule-bound grammars to be understood that extend beyond panel-to-panel transitions and categorical distinctions of types of layouts-COMMA- and that the brain's comprehension of comics is similar to comprehending other domains-COMMA- such as language and music.
2238,English
2239,French
2240,Sundays
2241,American
2242,American
2243,Panels
2244,Size
2245,The reader puts the pieces together via the process of closure by using background knowledge and an understanding of panel relations to combine panels mentally into events.
2246,The size-COMMA- shape-COMMA- and arrangement of panels each affect the timing and pacing of the narrative.
2247,The contents of a panel may be asynchronous-COMMA- with events depicted in the same image not necessarily occurring at the same time.
2248,Comics
2249,Speech
2250,Sound
2251,Cartooning
2252,Webcomics
2253,Cartooning
2254,Cartooning
2255,Iron Man
2256,Marvel
2257,Marvel
2258,Hulk
2259,Daredevil and Doctor Strange
2260,Martin Goodman
2261,Vision
2262,1939
2263,Daredevil and Doctor Strange
2264,Launching
2265,Timely
2266,Joe Simon
2267,Joe Simon
2268,Bill Everett
2269,Oct.
2270,Heroes World
2271,Basil Wolverton
2272,Super Rabbit
2273,Captain America Comics
2274,Heroes World
2275,Atlas
2276,330
2277,Marvel Mystery Comics
2278,Goodman
2279,Captain America
2280,Eschewing
2281,Homer
2282,Homer
2283,Homer Hooper
2284,Joe Simon
2285,Marvel
2286,Eschewing
2287,Avengers
2288,Powerhouse Pepper
2289,Jack Kirby
2290,Cold War
2291,Cold War
2292,Galaxy
2293,Eschewing
2294,Esquire
2295,Esquire
2296,DC Comics
2297,Superman and DC Comics
2298,Esquire
2299,Marvel Universe
2300,Its young hero suffered from self-doubt and mundane problems like any other teenager-COMMA- something readers could identify with.
2301,In addition to Spider-Man and the Fantastic Four-COMMA- Marvel began publishing further superhero titles featuring such heroes and antiheroes as the Hulk-COMMA- Thor-COMMA- Ant-Man-COMMA- Iron Man-COMMA- the X-Men-COMMA- Daredevil-COMMA- the Inhumans-COMMA- Black Panther-COMMA- Doctor Strange-COMMA- Captain Marvel and the Silver Surfer-COMMA- and such memorable antagonists as Doctor Doom-COMMA- Magneto-COMMA- Galactus-COMMA- Loki-COMMA- the Green Goblin-COMMA- and Doctor Octopus-COMMA- all existing in a shared reality known as the Marvel Universe-COMMA- with locations that mirror real-life cities such as New York-COMMA- Los Angeles and Chicago.
2302,Marvel Universe TV
2303,50 million
2304,Launching
2305,Goodman
2306,Marvel Knights
2307,Independent
2308,A series of new editors-in-chief oversaw the company during another slow time for the industry.
2309,900-COMMA-000
2310,Marvel Press
2311,A series of new editors-in-chief oversaw the company during another slow time for the industry.
2312,United States Department of Health
2313,Western
2314,Heroes Reborn
2315,Star Wars
2316,1970
2317,Homer
2318,Independent News
2319,Atlas
2320,DC Comics
2321,Goodman's business strategy involved having his various magazines and comic books published by a number of corporations all operating out of the same office and with the same staff.
2322,mid-1970s
2323,Marvelcon
2324,Fantastic Four
2325,British
2326,1961
2327,1
2328,Various
2329,Uncanny
2330,Captain America
2331,Uncanny Avengers
2332,Eschewing
2333,Marvel
2334,Clive Barker
2335,Marvel Universe
2336,Marvel Universe Cards
2337,Marvel Universe
2338,Heroes Reborn
2339,Image Comics
2340,Avengers
2341,one-year
2342,Timely
2343,Marvel Universe
2344,mid-1970s
2345,mid-1970s
2346,one
2347,Goodman
2348,United States Department of Health
2349,2001
2350,Comics Code Authority
2351,Marvel Rating System
2352,Mary Jane
2353,Curtis Circulation Company
2354,April 2013
2355,one million
2356,American
2357,Hachette Distribution Services
2358,MAX
2359,Western
2360,Marvel Universe TV
2361,Also
2362,Also
2363,The Walt Disney Company
2364,Time
2365,Seaboard Periodicals
2366,Disney Kingdoms
2367,Also
2368,Also
2369,Marvel Press
2370,Also
2371,Also
2372,2011
2373,Marvel
2374,Universal Studios
2375,Disney
2376,Guardians
2377,Marvel
2378,Slavs
2379,Germany
2380,German
2381,Stalin
2382,Karelia
2383,San river
2384,Winter War
2385,Polish
2386,Bolsheviks
2387,German
2388,1917–22
2389,Jews
2390,Germans
2391,Germany
2392,Soviet
2393,Soviet
2394,Soviet–German
2395,British
2396,Munich
2397,German
2398,Western
2399,The German
2400,Przemyśl
2401,Stalin
2402,Germany
2403,USSR and Germany
2404,European
2405,Molotov
2406,Germany
2407,one
2408,Soviets
2409,Soviet–German Pact
2410,German
2411,German and Soviet
2412,mid-July
2413,Soviets
2414,Jewish
2415,August
2416,21 September
2417,Lithuania
2418,Lithuania
2419,San
2420,East Prussia
2421,Moscow
2422,German
2423,Soviet Union
2424,over 30
2425,USSR
2426,September 1939
2427,Untermenschen
2428,Soviet
2429,Soviet
2430,Soviets
2431,Luftwaffe
2432,1 September
2433,POWs
2434,Soviets
2435,British–French–Soviet
2436,Lvov and Brest-Litovsk
2437,Scheschupe
2438,Comintern
2439,The documents made headlines worldwide.
2440,British–French–Soviet
2441,Finnish and Baltic
2442,Nikita Khrushchev
2443,10%
2444,Ribbentrop
2445,Soviet
2446,Soviet
2447,Moldovan ASSR
2448,Soviet
2449,Soviets
2450,Romanians
2451,The stated clauses of the Nazi-Soviet non-aggression pact were a guarantee of non-belligerence by each party towards the other-COMMA- and a written commitment that neither party would ally itself to-COMMA- or aid-COMMA- an enemy of the other party.
2452,German
2453,10
2454,380-COMMA-000
2455,380-COMMA-000
2456,Untermenschen
2457,Elections
2458,1.1 million
2459,German–Soviet Treaty of Friendship
2460,German
2461,Romanians
2462,August 1
2463,Herbert Biberman
2464,Maurice Thorez
2465,East
2466,France and Britain
2467,Thus
2468,Although
2469,Russia
2470,West
2471,West
2472,Baltic
2473,Józef Beck
2474,British
2475,This also provided a refueling and maintenance location-COMMA- and a takeoff point for raids and attacks on shipping.
2476,Comintern
2477,Allies
2478,Polish
2479,August 1
2480,Soviets
2481,Manchuria
2482,Molotov
2483,7.5 million
2484,Soviets
2485,Gulf of Finland
2486,Soviets
2487,Stalin
2488,Molotov
2489,German–Soviet
2490,Stalin
2491,Hungarian and Romanian
2492,Soviet
2493,Soviets
2494,Molotov
2495,German
2496,German
2497,Germany
2498,Soviets
2499,Moscow
2500,4.3 million
2501,three million
2502,Romanians
2503,9-COMMA-800
2504,State Department
2505,Germany
2506,Foreign Office
2507,Marburg
2508,Secret Protocol
2509,German–Soviet
2510,London
2511,Raymond J. Sontag and James S. Beddie
2512,World War I
2513,That version persisted-COMMA- without exception-COMMA- in historical studies-COMMA- official accounts-COMMA- memoirs and textbooks published in the Soviet Union until the Soviet Union's dissolution.
2514,German–Soviet
2515,German
2516,Soviets
2517,Both successor-states of the pact parties have declared the secret protocols to be invalid from the moment they were signed.
2518,British–French–Soviet
2519,Molotov
2520,Molotov
2521,Vyacheslav Molotov
2522,Viktor Suvorov
2523,Nazi
2524,Nazi
2525,British
2526,Soviet Union
2527,The
2528,Suvorov
2529,NATO
2530,Warsaw Pact
2531,Warsaw Pact
2532,European
2533,Soviet Union
2534,NATO
2535,Warsaw Pact
2536,Solidarity
2537,Czechoslovakia
2538,1989
2539,Solidarity
2540,Hungary
2541,Romania and Albania
2542,Warsaw
2543,Warsaw Pact
2544,Hungarian
2545,Ideologically
2546,Geostrategic
2547,Soviet Union
2548,USSR
2549,Germany
2550,Communist Party
2551,European Treaty
2552,Soviet
2553,Emblematic
2554,April 1954
2555,Warsaw Pact
2556,Warsaw Pact
2557,Foreign Affairs Minister
2558,Czechoslovak President
2559,Warsaw Pact
2560,West Germany
2561,European
2562,Czechoslovak
2563,1966
2564,EDC
2565,Foreign Affairs Minister
2566,25 February 1991
2567,Soviet
2568,August 1968
2569,Hungary
2570,Hungary
2571,December 1989
2572,1955
2573,Warsaw Pact
2574,12 March 1999
2575,March 2004
2576,1-COMMA-300
2577,European
2578,Seven Days
2579,178
2580,NATO
2581,200 mm
2582,200 mm
2583,−89.2
2584,5-COMMA-000
2585,Organisms
2586,Antarctica
2587,200 mm
2588,−89.2
2589,Earth
2590,Earth
2591,Geologically
2592,Jurassic
2593,Mesozoic
2594,Jurassic
2595,Alexander Island
2596,West Antarctica
2597,Paleozoic
2598,early
2599,Jurassic
2600,Marie Byrd Land
2601,Australia
2602,Matthew Flinders
2603,1814
2604,Even
2605,Explorer
2606,Matthew Flinders
2607,1814
2608,Eocene–Oligocene
2609,CoML
2610,500
2611,235
2612,Large
2613,Various
2614,South Magnetic Pole
2615,Ernest Shackleton
2616,Douglas Mawson
2617,1931
2618,14 December 1911
2619,1978
2620,The introduction of alien plants or animals can bring a criminal penalty-COMMA- as can the extraction of any indigenous species.
2621,32-COMMA-000
2622,1980
2623,Antarctic
2624,1957
2625,International Association of Antarctica Tour Operators
2626,1957
2627,International Association of Antarctica Tour Operators
2628,1931
2629,The main mineral resource known on the continent is coal.
2630,Although
2631,Japanese
2632,Although
2633,Ross Sea
2634,International Polar Foundation
2635,6 September 2007
2636,International Polar Foundation
2637,Antarctica
2638,Johan Berte
2639,Melting
2640,Recent
2641,Recent
2642,However
2643,Next
2644,Permian
2645,A combination of freezing temperatures-COMMA- poor soil quality-COMMA- lack of moisture-COMMA- and lack of sunlight inhibit plant growth.
2646,As a result-COMMA- the diversity of plant life is very low and limited in distribution.
2647,100
2648,1959
2649,Antarctic Treaty
2650,S
2651,The treaty was signed by twelve countries including the Soviet Union (and later Russia)-COMMA- the United Kingdom-COMMA- Argentina-COMMA- Chile-COMMA- Australia-COMMA- and the United States.
2652,Antarctica
2653,17 January 1773
2654,HMS Resolution and Adventure
2655,three
2656,Queen
2657,1895
2658,Since
2659,three
2660,Halley Station
2661,Brunt Ice Shelf
2662,Montreal Protocol
2663,Cambrian
2664,Northern Hemisphere
2665,Gondwana
2666,Glaciation
2667,South Pole
2668,Antarctica
2669,4-COMMA-892
2670,Positioned
2671,For comparison-COMMA- Antarctica is nearly twice the size of Australia.
2672,98%
2673,Antarctica
2674,Earth
2675,Soviet
2676,West Antarctica
2677,Despite
2678,Aristotle
2679,A.D. The Roman
2680,A.D. The Roman
2681,Middle English
2682,Meteorology
2683,Antarctica
2684,over
2685,Ozone
2686,Ozone
2687,Ozone
2688,Elisabeth
2689,70 and 350
2690,Given
2691,Russian Bellingshausen Station—is
2692,2004
2693,Positioned
2694,14-COMMA-000-COMMA-000 square
2695,Earth
2696,1-COMMA-300
2697,Some species of marine animals exist and rely-COMMA- directly or indirectly-COMMA- on the phytoplankton.
2698,Adélie
2699,Adélie
2700,around
2701,Adélie
2702,4-COMMA-892
2703,Ellsworth Mountains
2704,4-COMMA-892
2705,American and Canadian
2706,Mount Erebus
2707,1983
2708,1983
2709,Greenpeace International
2710,Antarctic Treaty System
2711,Australia and France
2712,Gondwana
2713,Eastern Antarctica
2714,Lystrosaurus
2715,206–146
2716,Gondwana
2717,Since
2718,University of California
2719,1912
2720,Japanese
2721,New
2722,Due
2723,Antarctica
2724,Antarctica
2725,−238
2726,Parts
2727,Antarctica
2728,1786
2729,Antarctic Convergence
2730,Norwegian
2731,1910
2732,Antarctic Peninsula
2733,Instead
2734,winter and spring
2735,However
2736,Antarctic Peninsula
2737,Antarctic
2738,British
2739,James Weddell
2740,Antarctic
2741,Antarctic
2742,1998
2743,Environmental Protection
2744,Antarctica
2745,Committee for Environmental Protection
2746,Antarctic Treaty
2747,Antarctic Treaty
2748,1998
2749,2048
2750,The primary economic activity is the capture and offshore trading of fish.
2751,2000–01
2752,This large collection of meteorites allows a better understanding of the abundance of meteorite types in the solar system and how meteorites relate to asteroids and comets.
2753,Antarctica
2754,New
2755,Meteorites
2756,This large collection of meteorites allows a better understanding of the abundance of meteorite types in the solar system and how meteorites relate to asteroids and comets.
2757,2002
2758,Wilkins Ice Shelf
2759,30 years
2760,30 years
2761,NASA
2762,December 1908
2763,West Antarctica
2764,AD
2765,Even
2766,Meteorites
2767,98%
2768,Antarctica is the coldest of Earth's continents.
2769,Antarctic
2770,90%
2771,0.8
2772,Lake Vostok
2773,Jupiter 's moon
2774,IAATO
2775,7 February 2008
2776,NASA
2777,Jurassic
2778,66
2779,Ma
2780,40
2781,Ma
2782,Antarctica
2783,First
2784,Second
2785,Antarctic
2786,First
2787,Emilio Marcos Palma
2788,Antarctic Peninsula
2789,60th
2790,Argentine
2791,1150
2792,McMurdo Dry Valleys
2793,400
2794,Organisms
2795,Antarctic
2796,British and Chilean
2797,Queen
2798,British and Chilean
2799,18 December 2012
2800,Falklands War
2801,Ozone
2802,Some environmentalists and scientists have made a call for stricter regulations for ships and a tourism quota.
2803,Some environmentalists and scientists have made a call for stricter regulations for ships and a tourism quota.
2804,Medical
2805,1979
2806,Geologists
2807,Biologists
2808,Glaciologists
2809,Many
2810,Antarctic
2811,Potter Stewart
2812,U.S. Supreme Court
2813,1879
2814,Amendment.
2815,Justice Hugo Black
2816,Many
2817,Puritans
2818,Protestant Christians
2819,Plymouth Colony and Massachusetts Bay Colony
2820,Plymouth Colony and Massachusetts Bay Colony
2821,God
2822,1789
2823,Georgia Constitution
2824,Georgia Constitution
2825,one
2826,1776
2827,Protestants
2828,The North Carolina Constitution
2829,Section
2830,1961
2831,Flushing Remonstrance
2832,Protestant
2833,December 27
2834,Peter Stuyvesant
2835,Stuyvesant
2836,There were also opponents to the support of any established church even at the state level.
2837,Baptist
2838,Baptist
2839,1773
2840,1786
2841,William Penn
2842,The Bloody Tenent of Persecution
2843,Baptist
2844,1644
2845,Thomas Jefferson
2846,Jefferson and James Madison
2847,Proclamations of Thanksgiving
2848,Capitol
2849,four
2850,Govt
2851,Christianity
2852,Professorship of Divinity
2853,Virginia Statute for Religious Freedom
2854,University
2855,American
2856,1878
2857,Reynolds
2858,Establishment Clause
2859,American
2860,Considering
2861,Jefferson and Madison
2862,Statute of Religious Freedom
2863,Patrick Henry
2864,Statute of Religious Freedom
2865,Similarly
2866,Duke of York
2867,Dutch Reformed
2868,He also ordained that the tax-payers were free-COMMA- having paid his local tax-COMMA- to choose their own church.
2869,Catholic
2870,1698
2871,Duke of York
2872,Duke of York
2873,Catholic
2874,Province
2875,French and Indian War
2876,The
2877,The
2878,The
2879,The
2880,In sum-COMMA- citizens are free to embrace or reject a faith-COMMA- any support for religion - financial or physical - must be voluntary-COMMA- and all religions are equal in the eyes of the law with no special preference or favoritism.
2881,Congress
2882,Danbury Baptists
2883,British
2884,Elbridge Gerry
2885,Rep.
2886,Connecticut
2887,Constitution
2888,Rep.
2889,Rep.
2890,South Carolina
2891,one
2892,First Amendment
2893,The amendment introduces the concept of incorporation of all relevant federal rights against the states.
2894,First Amendment
2895,Bill of Rights
2896,Everson v. Board of Education
2897,Everson v. Board of Education
2898,Although
2899,Board of Education of Kiryas Joel Village School District
2900,1994
2901,Establishment Clause
2902,Establishment Clause
2903,Govt
2904,The
2905,Jefferson and Madison
2906,330
2907,Everson v. Board of Education
2908,The amendment introduces the concept of incorporation of all relevant federal rights against the states.
2909,First Amendment
2910,That wall must be kept high and impregnable.
2911,Justice Hugo Black
2912,Justice Hugo Black
2913,Justice Hugo Black
2914,State
2915,Writing
2916,1962
2917,Supreme Court
2918,Court
2919,Court
2920,America.
2921,Potter Stewart
2922,Justice
2923,Justice
2924,Justice
2925,393
2926,Justice
2927,Abe Fortas
2928,Establishment Clause
2929,Supreme Court
2930,403
2931,Catholic Church
2932,Kurtzman
2933,Establishment Clause
2934,Our
2935,three-pronged
2936,Supreme Court
2937,First
2938,one
2939,Third
2940,three
2941,2002
2942,Elk Grove Unified School District
2943,Congress
2944,Rather
2945,2005
2946,Ten Commandments
2947,Mount Soledad
2948,May 3
2949,ACLU
2950,Supreme Court
2951,12-696
2952,Christian
2953,Town of Greece
2954,U.S. Constitution
2955,Supreme Court
2956,Constitution
2957,Supreme Court
2958,Constitution
2959,These critics argue that the prevalent degree of separation of church and state could not have been intended by the constitutional framers.
2960,Establishment Clause
2961,1868
2962,The
2963,Many
2964,Constitution
2965,The religious test clause has been interpreted to cover both elected officials and appointed ones-COMMA- career civil servants as well as political appointees.
2966,Religious
2967,The religious test clause has been interpreted to cover both elected officials and appointed ones-COMMA- career civil servants as well as political appointees.
2968,Seven
2969,Supreme Being
2970,( Tennessee Constitution Article IX
2971,God.
2972,First Amendment
2973,First Amendment
2974,Christmas
2975,In God We Trust
2976,In God We Trust
2977,With God
2978,Bible
2979,2001
2980,The central point-COMMA- they argue-COMMA- was a constitutional ban against aid to religious schools-COMMA- followed by a later ban on religious observance in public education.
2981,The central point-COMMA- they argue-COMMA- was a constitutional ban against aid to religious schools-COMMA- followed by a later ban on religious observance in public education.
2982,two
2983,Jeffries and Ryan
2984,American
2985,Protestants
2986,Protestants
2987,Roman Catholics
2988,Founding Fathers
2989,American and Nativism
2990,American and Nativism
2991,American and Nativism
2992,Blaine Amendments
2993,J. Brent Walker
2994,Executive Director
2995,Champions
2996,Catholic Church
2997,But that principled debate on the issues does not support a charge of religious bigotry
2998,The
2999,`` Religious
3000,The Founding Fathers
3001,Frank Lambert
3002,`` New Light
3003,Robert N. Bellah
3004,John F. Kennedy
3005,Civil Religion
3006,Considering
3007,The answer is that the separation of church and state has not denied the political realm a religious dimension.
3008,United States
3009,Robert S. Wood
3010,United States
3011,U.S.
3012,Beyond
3013,In species with incomplete septa or none-COMMA- the blood circulates through the main body cavity without any kind of pump-COMMA- and there is a wide range of locomotory techniques – some burrowing species turn their pharynges inside out to drag themselves through the sediment.
3014,Many
3015,Most textbooks still use the traditional division into polychaetes (almost all marine)-COMMA- oligochaetes (which include earthworms) and leech-like species.
3016,In turn the clitellates were divided into oligochaetes-COMMA- which include earthworms-COMMA- and hirudinomorphs-COMMA- whose best-known members are leeches.
3017,Cladistic
3018,Septa
3019,Septa
3020,In species with well-developed septa-COMMA- the blood circulates entirely within blood vessels-COMMA- and the vessels in segments near the front ends of these species are often built up with muscles that act as hearts.
3021,The septa of such species also enable them to change the shapes of individual segments-COMMA- which facilitates movement by peristalsis (ripples that pass along the body) or by undulations that improve the effectiveness of the parapodia.
3022,These species use a variety of methods for sperm transfer; for example-COMMA- in some the females collect sperm released into the water-COMMA- while in others the males have a penis that inject sperm into the female.
3023,Although
3024,Although
3025,The fertilized eggs develop into trochophore larvae-COMMA- which live as plankton.
3026,Oligochaetes
3027,Oligochaetes
3028,The burrowers loosen the soil so that oxygen and water can penetrate it-COMMA- and both surface and burrowing worms help to produce soil by mixing organic and mineral matter-COMMA- by accelerating the decomposition of organic matter and thus making it more quickly available to other organisms-COMMA- and by concentrating minerals and converting them to forms that plants can use more easily.
3029,The burrowing of marine polychaetes-COMMA- which may constitute up to a third of all species in near-shore environments-COMMA- encourages the development of ecosystems by enabling water and oxygen to penetrate the sea floor.
3030,The burrowing of marine polychaetes-COMMA- which may constitute up to a third of all species in near-shore environments-COMMA- encourages the development of ecosystems by enabling water and oxygen to penetrate the sea floor.
3031,Ragworms
3032,Although
3033,Since
3034,Septa
3035,Cambrian
3036,Carboniferous
3037,Tertiary
3038,Their bodies are long-COMMA- with segments that are divided externally by shallow ring-like constrictions called annuli and internally by septa (partitions) at the same points-COMMA- although in some species the septa are incomplete and in a few cases missing.
3039,Their bodies are long-COMMA- with segments that are divided externally by shallow ring-like constrictions called annuli and internally by septa (partitions) at the same points-COMMA- although in some species the septa are incomplete and in a few cases missing.
3040,Most of the segments contain the same sets of organs-COMMA- although sharing a common gut-COMMA- circulatory system and nervous system makes them inter-dependent.
3041,Their bodies are covered by a cuticle (outer covering) that does not contain cells but is secreted by cells in the skin underneath-COMMA- is made of tough but flexible collagen and does not molt – on the other hand arthropods' cuticles are made of the more rigid α-chitin-COMMA- and molt until the arthropods reach their full size.
3042,Annelids
3043,Greg Rouse and Kristian Fauchald
3044,Greek
3045,However
3046,Some polychaetes also have various combinations of ocelli (little eyes) that detect the direction from which light is coming and camera eyes or compound eyes that can probably form images.
3047,Greek
3048,Annelids
3049,Annelids
3050,A few marine annelids that live in tubes lack cuticles-COMMA- but their tubes have a similar structure-COMMA- and mucus-secreting glands in the epidermis protect their skins.
3051,one-cell
3052,Greek
3053,They also have parapodia for locomotion.
3054,Chetae
3055,The chetoblasts produce chetae by forming microvilli-COMMA- fine hair-like extensions that increase the area available for secreting the cheta.
3056,The setae (hairs) of annelids project out from the epidermis to provide traction and other capabilities.
3057,In active crawlers and swimmers the parapodia are often divided into large upper and lower paddles on a very short trunk-COMMA- and the paddles are generally fringed with chetae and sometimes with cirri (fused bundles of cilia) and gills.
3058,The parapodia of burrowing and tube-dwelling polychaetes are often just ridges whose tips bear hooked chetae.
3059,Nearly
3060,They also have parapodia for locomotion.
3061,The brain generally forms a ring round the pharynx (throat)-COMMA- consisting of a pair of ganglia (local control centers) above and in front of the pharynx-COMMA- linked by nerve cords either side of the pharynx to another pair of ganglia just below and behind it.
3062,The brain generally forms a ring round the pharynx (throat)-COMMA- consisting of a pair of ganglia (local control centers) above and in front of the pharynx-COMMA- linked by nerve cords either side of the pharynx to another pair of ganglia just below and behind it.
3063,The brain generally forms a ring round the pharynx (throat)-COMMA- consisting of a pair of ganglia (local control centers) above and in front of the pharynx-COMMA- linked by nerve cords either side of the pharynx to another pair of ganglia just below and behind it.
3064,The brains of polychaetes are generally in the prostomium-COMMA- while those of clitellates are in the peristomium or sometimes the first segment behind the peristomium.
3065,The brains of polychaetes are generally in the prostomium-COMMA- while those of clitellates are in the peristomium or sometimes the first segment behind the peristomium.
3066,Vertebrates
3067,Experiments
3068,This enables these worms to withdraw rapidly from danger by shortening their bodies.
3069,The sensors are primarily single cells that detect light-COMMA- chemicals-COMMA- pressure waves and contact-COMMA- and are present on the head-COMMA- appendages (if any) and other parts of the body.
3070,Greek
3071,Nuchal
3072,Nuchal
3073,The compound eyes probably evolved independently of arthropods' eyes.
3074,The fluid in the coelomata contains coelomocyte cells that defend the animals against parasites and infections.
3075,Most annelids have a pair of coelomata (body cavities) in each segment-COMMA- separated from other segments by septa and from each other by vertical mesenteries.
3076,Most annelids have a pair of coelomata (body cavities) in each segment-COMMA- separated from other segments by septa and from each other by vertical mesenteries.
3077,The mesothelium is made of modified epitheliomuscular cells; in other words-COMMA- their bodies form part of the epithelium but their bases extend to form muscle fibers in the body wall.
3078,Many
3079,Greek
3080,The annelids are bilaterally symmetrical-COMMA- triploblastic-COMMA- coelomate-COMMA- invertebrate organisms.
3081,Filter
3082,The fluid in the coelomata contains coelomocyte cells that defend the animals against parasites and infections.
3083,Respiratory
3084,two
3085,Annelids
3086,Clitellata
3087,two
3088,two
3089,However
3090,Leeches
3091,Greek
3092,Many
3093,Eunicidae and Phyllodocidae
3094,Eunicidae and Phyllodocidae
3095,However
3096,Some burrowing and tube-dwelling polychaetes have statocysts (tilt and balance sensors) that tell them which way is down.
3097,However
3098,15%
3099,The bacteria convert inorganic matter – such as hydrogen sulfide and carbon dioxide from hydrothermal vents-COMMA- or methane from seeps – to organic matter that feeds themselves and their hosts-COMMA- while the worms extend their palps into the gas flows to absorb the gases needed by the bacteria.
3100,The bacteria convert inorganic matter – such as hydrogen sulfide and carbon dioxide from hydrothermal vents-COMMA- or methane from seeps – to organic matter that feeds themselves and their hosts-COMMA- while the worms extend their palps into the gas flows to absorb the gases needed by the bacteria.
3101,Annelids
3102,Annelids
3103,The difference is that protonephridia combine both filtration stages in the same organ-COMMA- while metanephridia perform only the second filtration and rely on other mechanisms for the first – in annelids special filter cells in the walls of the blood vessels let fluids and other small molecules pass into the coelomic fluid-COMMA- where it circulates to the metanephridia.
3104,The difference is that protonephridia combine both filtration stages in the same organ-COMMA- while metanephridia perform only the second filtration and rely on other mechanisms for the first – in annelids special filter cells in the walls of the blood vessels let fluids and other small molecules pass into the coelomic fluid-COMMA- where it circulates to the metanephridia.
3105,two
3106,two
3107,Later
3108,The fertilized eggs develop into trochophore larvae-COMMA- which live as plankton.
3109,Later
3110,300+
3111,14%
3112,14%
3113,Their bodies are covered by a cuticle (outer covering) that does not contain cells but is secreted by cells in the skin underneath-COMMA- is made of tough but flexible collagen and does not molt – on the other hand arthropods' cuticles are made of the more rigid α-chitin-COMMA- and molt until the arthropods reach their full size.
3114,Polychaetes
3115,Most polychaetes whose reproduction has been studied lack permanent gonads-COMMA- and it is uncertain how they produce ova and sperm.
3116,Palolo
3117,Most mature clitellates (the group that includes earthworms and leeches) are full hermaphrodites-COMMA- although in a few leech species younger adults function as males and become female at maturity.
3118,one
3119,Leeches
3120,Leeches
3121,All clitellates hatch as miniature adults rather than larvae.
3122,Charles Darwin
3123,Action of Worms
3124,Some burrow while others live entirely on the surface-COMMA- generally in moist leaf litter.
