id,answer
2041,2003[update]
2042,The
2043,31-COMMA-510 or 24.5%
2044,0.25%
2045,3.81%
2046,1-COMMA-874
2047,The
2048,centre
2049,sight
2050,Gothic
2051,the Old Town
2052,The city
2053,Länggasse quarter
2054,The last election
2055,This
2056,Dählhölzli
2057,government and part of the federal administration
2058,Bundeshaus
2059,in a flat at the Kramgasse 49
2060,the Annus Mirabilis Papers
2061,the Kramgasse
2062,Rosengarten
2063,Rosengarten
2064,hill
2065,1913
2066,Old Town
2067,Bernese German: Child Eater Fountain
2068,Hans Hiltbrand
2069,the centre
2070,1421
2071,the Zytglogge
2072,Hans Gieng
2073,French
2074,1954
2075,Those
2076,The
2077,ice
2078,Bern
2079,2009
2080,2010
2081,September 2002
2082,Bern
2083,As
2084,59
2085,59
2086,59
2087,125-COMMA-037
2088,203
2089,203
2090,15-COMMA-476
2091,109-COMMA-358
2092,94-COMMA-367
2093,94-COMMA-367
2094,50.6%
2095,50.6%
2096,Länggasse quarter
2097,24-COMMA-311
2098,24-COMMA-311
2099,resident foreign nationals
2100,school system
2101,pupils
2102,2009–10
2103,89
2104,266
2105,151
2106,8
2107,9-COMMA-045
2108,9-COMMA-045
2109,district
2110,106
2111,the Zagreb funicular
2112,the Zagreb funicular
2113,Basel-Mulhouse-Freiburg
2114,The
2115,illustration
2116,indicate
2117,graphic novels
2118,arrangement
2119,1830s
2120,American
2121,the public
2122,the public
2123,The English term comics is used as a singular noun when it refers to the medium and a plural when referring to particular instances-COMMA- such as individual strips or comic books.
2124,others
2125,European
2126,volumes
2127,Gag
2128,Some
2129,The success of illustrated humour supplements in the New York World and later the New York American-COMMA- particularly Outcault's The Yellow Kid-COMMA- led to the development of newspaper comic strips.
2130,prehistory
2131,theorists
2132,theorists
2133,theorists
2134,theorists
2135,the short-lived The Glasgow Looking Glass
2136,1825
2137,the short-lived The Glasgow Looking Glass
2138,Ally Sloper
2139,1884
2140,magazines
2141,European
2142,newspapers
2143,1907
2144,No further progress was made until the 1970s.
2145,The
2146,groups
2147,parent
2148,1938
2149,1980s
2150,1980s
2151,as albums
2152,Smaller
2153,print
2154,17th-century toba-e
2155,The kibyōshi
2156,1890s
2157,Illustrated magazines for Western expatriates
2158,1900
2159,Rakuten Kitazawa
2160,1930s
2161,prolific
2162,Stories are usually first serialized in magazines which are often hundreds of pages thick and may over a dozen stories ; they are later compiled in tankōbon-format books
2163,Some
2164,installments
2165,Europe
2166,usually first
2167,hundreds of pages
2168,Japanese comics magazine typically run to hundreds of pages.
2169,Japanese
2170,Japanese comics are collected in volumes called tankōbon following magazine serialization
2171,the close
2172,works
2173,Europe
2174,Definitions of comics which emphasize sequence usually exclude gag-COMMA- editorial-COMMA- and other single-panel cartoons; they can be included in definitions that emphasize the combination of word and image.
2175,[h]
2176,the mid-20th century
2177,Speech
2178,dialogue
2179,Thin periodicals
2180,Will Eisner
2181,The term became widely known with the public after the commercial success of Maus-COMMA- Watchmen-COMMA- and The Dark Knight Returns in the mid-1980s.
2182,webcomics
2183,The
2184,Rodolphe Töpffer
2185,use
2186,balloons
2187,European
2188,1929
2189,western Europe
2190,culture and literacy
2191,time
2192,the term
2193,Thin periodicals
2194,1972
2195,wide use
2196,Frustration
2197,1972
2198,Mœbius and others
2199,longer works
2200,The
2201,1924
2202,studies
2203,World of Japanese Comics
2204,The
2205,Coulton Waugh
2206,Coulton Waugh
2207,in the case of thought balloons )
2208,Scott McCloud's Understanding Comics
2209,manga
2210,manga
2211,the term
2212,defining
2213,Webcomics
2214,readers
2215,installments
2216,dimensions
2217,dialogue
2218,consider
2219,Some
2220,especially in animation
2221,sequential art
2222,literature and film
2223,pantomime
2224,pantomime
2225,Other
2226,other's
2227,Töpffer
2228,Henri Vanlier
2229,Pierre Fresnault-Deruelle
2230,Neil Cohn
2231,English
2232,English
2233,term
2234,manhwa
2235,The
2236,the term
2237,panel-to-panel transitions and categorical distinctions
2238,singular noun
2239,dessinées
2240,daily strips
2241,inker
2242,pencil
2243,Panels
2244,pacing
2245,The
2246,The
2247,may
2248,medium
2249,the addition
2250,onomatopoeia sound-words
2251,India
2252,Webcomics
2253,brushes
2254,abstract symbols
2255,Iron Man
2256,Marvel's
2257,characters
2258,Spider-Man-COMMA- the Fantastic Four-COMMA- the Avengers-COMMA- Daredevil and Doctor Strange
2259,Spider-Man-COMMA- the Fantastic Four-COMMA- the Avengers-COMMA- Daredevil and Doctor Strange
2260,Martin Goodman
2261,Vision
2262,1939
2263,Salem Center-COMMA- New York and Hulk's stories
2264,offices
2265,the Human Torch-COMMA- and the first appearances
2266,Joe Simon
2267,Jack Kirby
2268,Bill Everett
2269,Bill Everett's
2270,endeavor
2271,Ziggy Pig
2272,Ziggy Pig
2273,superheroes
2274,endeavor
2275,books
2276,330
2277,Marvel Mystery Comics
2278,business
2279,Stan Lee
2280,the heroes
2281,teen humor titles
2282,Atlas
2283,Homer Hooper
2284,Joe Simon
2285,adult
2286,bicker
2287,Avengers
2288,best-known features
2289,Jack Kirby
2290,the superhero conventions
2291,conventions
2292,Spider-Man
2293,bicker
2294,Esquire
2295,college
2296,signature
2297,The Beatles and the British Invasion
2298,Esquire
2299,characters
2300,Its
2301,such memorable antagonists
2302,line
2303,50 million
2304,offices
2305,Goodman
2306,imprint
2307,Goodman
2308,the company
2309,The
2310,the imprint
2311,another slow time
2312,the United States Department
2313,the emerging—and
2314,founders
2315,Star Wars
2316,1970
2317,Atlas also
2318,Goodman
2319,superheroes
2320,Marvel
2321,Goodman's business strategy involved having his various magazines and comic books published by a number of corporations all operating out of the same office and with the same staff.
2322,In the mid-1970s a decline of the newsstand distribution network affected Marvel.
2323,Marvelcon '75
2324,that Jack Kirby
2325,superhero
2326,1961
2327,1939
2328,Various publishers
2329,tenure
2330,Stan Lee
2331,new flagship titles
2332,identities
2333,book
2334,Clive Barker
2335,These were collectible trading cards that featured the characters and events of the Marvel Universe.
2336,maker
2337,the overall continuity
2338,Image Comics founders-COMMA- Jim Lee and Rob Liefeld
2339,the studios
2340,founders
2341,The relaunched titles-COMMA- which saw the characters transported to a parallel universe with a history distinct from the mainstream Marvel Universe-COMMA- were a solid success amidst a generally struggling industry-COMMA- but Marvel discontinued the experiment after a one-year run and returned the characters to the Marvel Universe proper.
2342,some notable heroes—many
2343,The
2344,In the mid-1970s a decline of the newsstand distribution network affected Marvel.
2345,distribution
2346,one
2347,Goodman's
2348,Health-COMMA- Education-COMMA- and Welfare
2349,2001
2350,the Comics Code Authority
2351,comics
2352,Mary Jane
2353,Goodman
2354,April 2013
2355,hit
2356,competitor
2357,distribution
2358,Marvel also created new imprints-COMMA- such as MAX (an explicit-content line) and Marvel Adventures (developed for child audiences).
2359,books
2360,imprint
2361,initiative
2362,digital comics
2363,corporation
2364,Time
2365,new company
2366,Disney Kingdoms
2367,novelizations
2368,films
2369,the prose young adult
2370,the various licensed films being released beginning in 1997
2371,movie
2372,2011
2373,Marvel
2374,purchase
2375,Disney's purchase
2376,characters
2377,Marvel
2378,ethnic Slavs
2379,Germany
2380,These executions
2381,Stalin
2382,Karelia
2383,San river
2384,Salla
2385,Białystok
2386,Finland-COMMA- Estonia-COMMA- Latvia-COMMA- Lithuania and Poland
2387,the German Reich and the Russian Soviet Federative Socialist Republic
2388,1917–22
2389,both of which they
2390,intentions
2391,The suspension
2392,participation
2393,The Soviet people and the working people of Germany have an interest in preventing the English war plan.
2394,pact
2395,war
2396,Munich
2397,German
2398,which
2399,itself ready for friendly relations
2400,Przemyśl
2401,Stalin
2402,to consider that a political turn towards Germany
2403,the dangers
2404,The
2405,shift
2406,Germany and the Soviet Union
2407,pact
2408,the Soviets
2409,existence
2410,German
2411,protocol Romania
2412,one
2413,the tripartite political negotiations
2414,Britain and France
2415,August
2416,21 September
2417,Lithuania
2418,Lithuania
2419,San
2420,adjacent to East Prussia
2421,Moscow
2422,German
2423,the Soviet Union
2424,30
2425,These
2426,September 1939
2427,Nazi Party
2428,negotiator
2429,Soviet
2430,the Soviets
2431,on roads
2432,1 September
2433,Within the first few days of the invasion-COMMA- Germany began conducting massacres of Polish and Jewish civilians and POWs.
2434,the result of which
2435,The news
2436,Lvov
2437,Scheschupe
2438,Stalin
2439,The documents made headlines worldwide.
2440,utter shock and surprise
2441,The Finnish and Baltic invasions began a deterioration of relations between the Soviets and Germany.
2442,Nikita Khrushchev
2443,10%
2444,Ribbentrop
2445,Hertza
2446,months
2447,the Soviet Union's actions towards Bessarabia
2448,The Hertza region was initially not requested by the USSR but was later occupied by force after the Romanians agreed to the initial Soviet demands.
2449,stiff losses
2450,The Hertza region was initially not requested by the USSR but was later occupied by force after the Romanians agreed to the initial Soviet demands.
2451,The stated clauses of the Nazi-Soviet non-aggression pact
2452,Carr further stated that-COMMA- for a long time-COMMA- the primary motive of Stalin's sudden change of course was assumed to be the fear of German aggressive intentions.
2453,10
2454,380-COMMA-000
2455,380-COMMA-000
2456,Untermenschen
2457,Elections were held with single pro-Soviet candidates listed for many positions-COMMA- with resulting peoples assemblies immediately requesting admission into the USSR-COMMA- which was granted by the Soviet Union.
2458,June 1940-COMMA- 1.1
2459,Eleven days after the Soviet invasion of the Polish Kresy-COMMA- the secret protocol of the Molotov–Ribbentrop Pact was modified by the German–Soviet Treaty of Friendship-COMMA- Cooperation and Demarcation-COMMA-) allotting Germany a larger part of Poland and transferring Lithuania's territory (with the exception of left bank of river Scheschupe-COMMA- the Lithuanian Strip) from the envisioned German sphere to the Soviets.
2460,Carr further stated that-COMMA- for a long time-COMMA- the primary motive of Stalin's sudden change of course was assumed to be the fear of German aggressive intentions.
2461,The Hertza region was initially not requested by the USSR but was later occupied by force after the Romanians agreed to the initial Soviet demands.
2462,August 1-COMMA- 1942
2463,Herbert Biberman
2464,Maurice Thorez
2465,Nazi
2466,The
2467,parties
2468,the country
2469,Russia
2470,Nazi
2471,Nazi
2472,The USSR
2473,Józef Beck
2474,massive shortages
2475,This also
2476,Stalin
2477,legitimate interest
2478,labour
2479,August 1-COMMA- 1942
2480,the commerce raider Komet
2481,Manchuria
2482,the best deal with Britain and France
2483,7.5 million
2484,Germany
2485,Gulf of Finland
2486,the Soviets
2487,Stalin
2488,Molotov's reassurances
2489,anti-Bolshevism
2490,Stalin
2491,the countries
2492,to the Soviet demands and the Soviets
2493,the Soviets
2494,the terms
2495,German
2496,the German
2497,a neutrality pact
2498,That night
2499,Moscow
2500,4.3 million
2501,three million
2502,The Hertza region was initially not requested by the USSR but was later occupied by force after the Romanians agreed to the initial Soviet demands.
2503,9-COMMA-800
2504,employee
2505,Germany
2506,Thuringia at the end of the war
2507,Marburg
2508,a copy of the Non-Aggression Treaty as well as the Secret Protocol
2509,the secret protocols
2510,London
2511,Raymond J. Sontag
2512,demands
2513,That version persisted-COMMA- without exception-COMMA- in historical studies-COMMA- official accounts-COMMA- memoirs and textbooks published in the Soviet Union until the Soviet Union's dissolution.
2514,the secret protocols
2515,Carr further stated that-COMMA- for a long time-COMMA- the primary motive of Stalin's sudden change of course was assumed to be the fear of German aggressive intentions.
2516,This
2517,parties
2518,The
2519,Molotov
2520,Molotov
2521,Vyacheslav Molotov
2522,Viktor Suvorov
2523,Nazi
2524,Nazi
2525,British naval blockades
2526,the Soviet Union
2527,crime
2528,Suvorov
2529,While the Warsaw Pact was established as a balance of power or counterweight to NATO-COMMA- there was no direct confrontation between them.
2530,Romania and Albania
2531,the desire
2532,Soviet leaders-COMMA- as many European countries in both western and eastern side-COMMA- feared Germany being once again a military power as a direct threat and German militarism remained a fresh memory among Soviets and Eastern Europeans.
2533,Soviet Union
2534,confrontation
2535,engagement
2536,Solidarity
2537,Czechoslovakia
2538,1989
2539,Solidarity
2540,Hungary
2541,Warsaw Pact
2542,Warsaw
2543,engagement
2544,forces
2545,the right
2546,territory
2547,Soviet Union
2548,USSR
2549,European Defence Community
2550,A corollary to this idea was the necessity of intervention if a country appeared to be violating core socialist ideas and Communist Party functions-COMMA- which was explicitly stated in the Brezhnev Doctrine.
2551,European Treaty
2552,NATO
2553,expansion
2554,April 1954
2555,Warsaw Pact
2556,The Warsaw Pact was primarily put in place as a consequence of the rearming of West Germany inside NATO.
2557,Norway
2558,the Czechoslovak President Václav Havel
2559,Romania and Albania
2560,National People 's Army
2561,Soviet leaders-COMMA- as many European countries in both western and eastern side-COMMA- feared Germany being once again a military power as a direct threat and German militarism remained a fresh memory among Soviets and Eastern Europeans.
2562,Before creation of Warsaw Pact-COMMA- fearing Germany rearmed-COMMA- Czechoslovak leadership sought to create security pact with East Germany and Poland.
2563,1966
2564,US
2565,the history
2566,1991
2567,Soviet forces
2568,August 1968
2569,Hungary
2570,Hungary
2571,December 1989
2572,1955
2573,the Warsaw Pact
2574,1999
2575,March 2004
2576,1-COMMA-300
2577,Soviet leaders-COMMA- as many European countries in both western and eastern side-COMMA- feared Germany being once again a military power as a direct threat and German militarism remained a fresh memory among Soviets and Eastern Europeans.
2578,Warsaw Treaty
2579,178
2580,'cardboard
2581,desert
2582,desert
2583,The temperature in Antarctica has reached −89.2 °C (−128.6 °F)-COMMA- though the average for the third quarter (the coldest part of the year) is −63 °C (−81 °F).
2584,5-COMMA-000
2585,Organisms
2586,driest
2587,desert
2588,The temperature in Antarctica has reached −89.2 °C (−128.6 °F)-COMMA- though the average for the third quarter (the coldest part of the year) is −63 °C (−81 °F).
2589,The
2590,The climate
2591,the Andes mountain range
2592,out of the ocean
2593,Mesozoic
2594,The
2595,Alexander Island
2596,the Ellsworth Mountains region
2597,the late Paleozoic and the early Mesozoic eras
2598,The Antarctic Peninsula was formed by uplift and metamorphism of sea bed sediments during the late Paleozoic and the early Mesozoic eras.
2599,andesite and rhyolite volcanics
2600,evidence
2601,Australia
2602,Matthew Flinders
2603,1814
2604,geographers
2605,the transfer
2606,Matthew Flinders
2607,1814
2608,extinction
2609,The research
2610,500
2611,235
2612,Large animals such as some cetaceans and birds make the round trip annually.
2613,the poles and the equator
2614,the South Magnetic Pole
2615,Ernest Shackleton
2616,Douglas Mawson
2617,1931
2618,14 December
2619,1978
2620,The introduction
2621,32-COMMA-000
2622,1980
2623,officials
2624,1957
2625,Small-scale
2626,1957
2627,Environmental Protocol provisions
2628,1931
2629,The
2630,Although
2631,Japanese
2632,they have not been in large enough quantities to exploit
2633,Ross Sea
2634,the world's
2635,2007
2636,the world's
2637,Antarctica
2638,Johan Berte
2639,shelves
2640,the coast
2641,the coast
2642,shelf
2643,the continental shore
2644,pteridosperm
2645,plant
2646,distribution
2647,100
2648,1959
2649,the Antarctic Treaty System
2650,all land and ice shelves
2651,The treaty was signed by twelve countries including the Soviet Union (and later Russia)-COMMA- the United Kingdom-COMMA- Argentina-COMMA- Chile-COMMA- Australia-COMMA- and the United States.
2652,It
2653,17 January
2654,this hypothesized land
2655,three
2656,a point within 32 km ( 20 mi ) from Queen Maud's Land and
2657,1895
2658,focus
2659,three
2660,Halley Station
2661,the Brunt Ice Shelf
2662,the Montreal Protocol
2663,During
2664,sandstones-COMMA- limestones and shales
2665,Gondwana
2666,Glaciation
2667,South Pole
2668,the coldest
2669,the highest peak
2670,the Antarctic Circle
2671,For comparison
2672,98%
2673,Antarctica
2674,The
2675,The
2676,the Ellsworth Mountains region
2677,the U.S.
2678,Aristotle
2679,A.D. The Roman
2680,world
2681,technical treatise
2682,region
2683,Some scientific studies
2684,around 6
2685,large amounts
2686,Antarctica
2687,Antarctica
2688,Elisabeth
2689,inhabitants
2690,Given the latitude
2691,church—Trinity
2692,2004
2693,southernmost
2694,kilometres
2695,the coldest
2696,may
2697,marine animals
2698,The
2699,emperor
2700,The
2701,emperor
2702,the Ellsworth Mountains
2703,the highest peak in Antarctica at 4-COMMA-892 m ( 16-COMMA-050 ft )
2704,the highest peak
2705,Canadian
2706,Ross Island
2707,1983
2708,1983
2709,public pressure campaign
2710,status
2711,all intents and purposes
2712,caps
2713,sandstone and shale
2714,Antarctica
2715,206–146
2716,this era
2717,focus
2718,men
2719,1912
2720,Japanese
2721,New types
2722,the South Pole
2723,adaptations
2724,adaptations
2725,−238 °F
2726,sheet
2727,Antarctica
2728,1786
2729,areas
2730,Norwegian
2731,1910
2732,Antarctic Peninsula
2733,water
2734,0.2
2735,the ice
2736,the much greater atmospheric warming
2737,the United States and the United Kingdom
2738,seal
2739,James Weddell
2740,keystone
2741,which congregate in large schools
2742,1998
2743,instrument
2744,concern
2745,conservation issues
2746,management
2747,the Antarctic Treaty
2748,1998
2749,2048
2750,The
2751,2000–01
2752,asteroids and comets
2753,Antarctica
2754,New
2755,Antarctica
2756,This large collection
2757,2002
2758,the peninsula
2759,this may
2760,30 years
2761,when an area of ice comparable in size
2762,December 1908
2763,the Ellsworth Mountains region
2764,Europe-COMMA- Asia and North Africa—had
2765,explorers
2766,Meteorites
2767,98%
2768,Antarctica is the coldest of Earth's continents.
2769,sheet
2770,90%
2771,the continent
2772,waters
2773,The
2774,all vessels
2775,2008
2776,team
2777,the Jurassic
2778,66
2779,coniferous forests
2780,40
2781,the first ice
2782,Antarctica
2783,elevation in the troposphere
2784,Second
2785,distance
2786,decreases
2787,Emilio Marcos Palma
2788,Antarctic Peninsula
2789,one
2790,the first person
2791,1150
2792,the McMurdo Dry Valleys
2793,400
2794,many types
2795,speculation that
2796,Chilean
2797,Queen Elizabeth II's Diamond Jubilee
2798,Chilean
2799,2012
2800,disputes
2801,Ozone
2802,Some
2803,Some
2804,body's
2805,1979
2806,plate
2807,in addition to examining the wildlife
2808,the history
2809,clearer
2810,Antarctic
2811,Potter Stewart
2812,separation
2813,1879
2814,v.
2815,wall
2816,Many
2817,religious persecution
2818,Protestant Christians fleeing religious persecution from the Anglican King of England
2819,Pennsylvania
2820,churches
2821,No
2822,1789
2823,^Note
2824,^Note
2825,society
2826,1776
2827,Protestants
2828,Protestants
2829,Section
2830,1961
2831,The Flushing Remonstrance
2832,today
2833,December 27-COMMA- 1657
2834,Peter Stuyvesant
2835,all religions
2836,the support
2837,prominent Baptist minister
2838,prominent Baptist minister
2839,1773
2840,1786
2841,William Penn
2842,The
2843,Baptist
2844,1644
2845,Thomas Jefferson
2846,James Madison
2847,Proclamations
2848,Capitol
2849,four
2850,the separation
2851,the destruction and the governmental rejection
2852,the State
2853,arising from his own Virginia Statute for Religious Freedom
2854,views
2855,American jurisprudence
2856,1878
2857,polygamy
2858,Establishment Clause jurisprudence
2859,American jurisprudence
2860,Considering
2861,Madison's
2862,bill
2863,Patrick Henry
2864,chiefly
2865,person-COMMA- liberty-COMMA- or estate
2866,New Jersey
2867,lands
2868,the tax-payers
2869,as an openly divine-right Catholic
2870,1698
2871,The
2872,every community
2873,New Jersey
2874,no religious test
2875,may or may
2876,The
2877,The
2878,The
2879,The
2880,the law with no special preference or favoritism
2881,Some legal scholars
2882,the Danbury Baptists ( a religious minority concerned about the dominant position of the Congregationalist church in Connecticut )
2883,experience
2884,Elbridge Gerry
2885,language
2886,Connecticut
2887,Others
2888,the clause
2889,the state constitutions
2890,South Carolina
2891,one
2892,violation
2893,The
2894,violation
2895,the Due Process Clause and Privileges
2896,v.
2897,the landmark case
2898,private religious schools
2899,Board
2900,1994
2901,Establishment Clause
2902,separation
2903,the separation
2904,The
2905,Madison
2906,330
2907,the landmark case
2908,the states
2909,landmark
2910,That wall must be kept high and impregnable
2911,the state law
2912,law
2913,religious schools
2914,this case
2915,the present legislation
2916,1962
2917,religious recitations
2918,recitation
2919,school
2920,services
2921,Potter Stewart
2922,the court's embrace
2923,the Constitution.
2924,metaphor:
2925,393
2926,the free exercise thereof
2927,Abe Fortas
2928,the Establishment Clause
2929,any school or university
2930,403
2931,The decision
2932,Kurtzman
2933,question
2934,The
2935,Subsequent to this decision-COMMA- the Supreme Court has applied a three-pronged test to determine whether government action comports with the Establishment Clause-COMMA- known as the Lemon Test.
2936,government action comports
2937,policy
2938,one
2939,Third-COMMA- the statute or policy must not result in an excessive entanglement of government with religion.
2940,three
2941,2002
2942,Elk Grove Unified School District v. Newdow
2943,measures reaffirming their support for the pledge
2944,daughter
2945,December 20-COMMA- 2005
2946,the Ten Commandments
2947,the Mount Soledad cross controversy
2948,May 3-COMMA- 2006
2949,as part
2950,the Supreme Court
2951,In what will be the case is Town of Greece v. Galloway-COMMA- 12-696-COMMA- the Supreme Court agreed to hear a case regarding whether prayers at town meetings-COMMA- which are allowed-COMMA- must allow various faiths to lead prayer-COMMA- or whether the prayers can be predominately Christian.
2952,the case
2953,U.S. Supreme Court
2954,the Town
2955,church and state
2956,Such
2957,Some
2958,Such
2959,These
2960,These
2961,1868
2962,the state government
2963,originalism versus
2964,Other
2965,religious test
2966,Religious
2967,The religious test clause has been interpreted to cover both elected officials and appointed ones-COMMA- career civil servants as well as political appointees.
2968,Seven
2969,The
2970,Section
2971,the words
2972,states' rights
2973,today
2974,have been considered examples of the governmental prerogative in deciding practical and beneficial arrangements for the society
2975,The
2976,violation
2977,Ohio's right
2978,no preference for a particular religion
2979,2001
2980,The
2981,aid
2982,two
2983,opinion
2984,Most
2985,mostly Catholic at the time
2986,mainline Protestants-COMMA- and the crucial coalition
2987,strict separationism
2988,anything
2989,Columbia Law school professor
2990,Columbia Law
2991,understanding
2992,the modern conception
2993,J. Brent Walker
2994,Executive Director
2995,Champions
2996,Of course-COMMA- separationists have opposed the Catholic Church when it has sought to tap into the public till to support its parochial schools or to argue for on-campus released time in the public schools.
2997,religious bigotry
2998,The
2999,alliance
3000,book The Founding Fathers and the Place
3001,Frank Lambert
3002,Isaac Bachus and John Leland
3003,the constitution
3004,John F. Kennedy
3005,He
3006,church and state
3007,religious dimension.
3008,church—is
3009,Robert S. Wood
3010,United States
3011,the U.S.
3012,Beyond
3013,pump
3014,Many
3015,earthworms
3016,oligochaetes
3017,Cladistic research
3018,Septa
3019,Sipuncula
3020,septa
3021,peristalsis
3022,These species
3023,many species
3024,the normal method
3025,trochophore
3026,the eggs and hatchlings
3027,bodies
3028,burrowing worms
3029,may
3030,a third of all species in near-shore environments
3031,exceptional combination
3032,species
3033,Since annelids are soft-bodied
3034,segmentation
3035,the polychaetes Canadia and Burgessochaeta
3036,most modern mobile polychaete groups
3037,Tertiary
3038,shallow ring-like constrictions
3039,annuli
3040,the same sets
3041,Their bodies
3042,collagen fibers
3043,heuristic step
3044,Greek
3045,However-COMMA- the frontmost and rearmost sections
3046,light
3047,Greek
3048,of collagen fibers
3049,collagen fibers
3050,marine
3051,skin
3052,Greek
3053,locomotion
3054,the bottom and muscles
3055,The
3056,The
3057,fused bundles
3058,The
3059,that function
3060,locomotion
3061,pair
3062,The
3063,ring round
3064,The
3065,The
3066,neuron
3067,prevents
3068,This enables these worms
3069,The
3070,Greek
3071,the neck
3072,the neck
3073,The compound
3074,the animals
3075,Most
3076,Most
3077,The
3078,Many annelids move
3079,appendages
3080,The annelids
3081,wash food particles
3082,the coelomata
3083,Respiratory
3084,wall
3085,blood vessels
3086,other members
3087,layer
3088,two
3089,the blood vessels
3090,suckers
3091,Greek
3092,Many
3093,Two families-COMMA- the Eunicidae and Phyllodocidae
3094,prey
3095,features
3096,polychaetes
3097,family
3098,15%
3099,hydrogen sulfide and carbon dioxide
3100,hydrothermal vents-COMMA- or methane
3101,soluble waste products
3102,products
3103,The difference is that protonephridia combine both filtration stages in the same organ-COMMA- while metanephridia perform only the second filtration and rely on other mechanisms for the first – in annelids special filter cells in the walls of the blood vessels let fluids and other small molecules pass into the coelomic fluid-COMMA- where it circulates to the metanephridia.
3104,protonephridia
3105,two
3106,ova
3107,the apical tuft and the prototroch
3108,trochophore
3109,the apical tuft and the prototroch
3110,300+
3111,14%
3112,similar external fertilization
3113,Their bodies
3114,these analyses
3115,Most
3116,detaches in order
3117,Most mature clitellates
3118,lives
3119,to the cocoon
3120,Leeches generally use suckers at their front and rear ends to move like inchworms
3121,All
3122,Charles Darwin
3123,analysis
3124,generally in moist leaf litter
3125,burrowing worms
3126,important prey
3127,North America
3128,North America
3129,hardwood
3130,marine polychaete
3131,inchworms
3132,artificial flies-COMMA- and worms
3133,molluscs
3134,order
3135,around 30
3136,China
3137,around 50
3138,around 200
3139,species
3140,549
3141,some authors
3142,polychaetes
3143,2008
3144,Australia
3145,65
3146,65
3147,body
3148,2008
3149,the polychaetes
3150,turn
3151,mature
3152,80
3153,1997
3154,Torsten Struck
3155,2007
3156,2007
3157,the members
3158,the analyses
3159,2007
3160,The
3161,these analyses
3162,bodies
3163,The
3164,features
3165,molluscs-COMMA- brachiopods-COMMA- flatworms and nemerteans
3166,different system
3167,Greek
3168,fan-like feeding structures
3169,pattern
3170,hypothesis
3171,development
3172,Giovanni Battista Enrico Antonio Maria Montini
3173,Castel Gandolfo
3174,[citation needed] He re-convened the Second Vatican Council-COMMA- which was automatically closed with the death of John XXIII-COMMA- and gave it priority and direction.
3175,1963
3176,Montini
3177,Marian
3178,Paul VI
3179,August 1978
3180,the nickname
3181,entire reason
3182,the village
3183,the province
3184,His
3185,The separated brothers and sisters-COMMA- as he called them-COMMA- were not able to contribute to the Council as invited observers.
3186,the Holy Spirit
3187,1916
3188,Canon Law
3189,Milan
3190,the request
3191,Afterwards he
3192,oxygen
3193,not limited
3194,This form
3195,wars.
3196,Warsaw
3197,the papal civil service
3198,1963
3199,the pope every morning until 1954 and thus
3200,the Papal Academy
3201,Giuseppe Pizzardo
3202,day
3203,Pius XII
3204,admiration
3205,horrible and slanderous insinuations
3206,Montini was several times openly attacked by Benito Mussolini's government as a politician-COMMA- and meddling in politics-COMMA- but each time he found powerful defenses by the Vatican.
3207,1939
3208,1947
3209,hypocrisy
3210,Francesco Montini
3211,the Secretary
3212,Pius XII
3213,The Vatican and the Papal Residence Castel Gandolfo were opened to refugees.
3214,15-COMMA-000
3215,lay people
3216,Pius XII
3217,12 December
3218,new tasks
3219,1955
3220,St. Peter 's Basilica
3221,diocese
3222,faithful
3223,1961
3224,Vatican
3225,the floor debates
3226,bouts
3227,hierarchy
3228,the reintegration
3229,He
3230,1-COMMA-000
3231,7-COMMA-000
3232,Pius XII
3233,The second meeting in 1957
3234,58
3235,1957
3236,conclave
3237,pope
3238,Angelo Roncalli
3239,1958
3240,pope
3241,Ghana
3242,1962
3243,1958
3244,Paul VI was concerned but not surprised by the negative reaction in Western Europe and the United States.
3245,Milan
3246,the Pope
3247,3 June
3248,the College
3249,the College
3250,lay people
3251,the Crypt
3252,gift
3253,Washington -COMMA- DC
3254,John Paul
3255,mandatory
3256,Augustin Bea
3257,Protestant and Orthodox Churches
3258,Augustin Bea
3259,the Church's relations with the Jewish faith and members
3260,the Council Fathers
3261,dialogue
3262,29 September
3263,the opening
3264,Vatican II
3265,women
3266,the encyclical Mystici corporis
3267,It is considered an important document
3268,The Mass
3269,election
3270,communities
3271,document
3272,the role
3273,predecessor
3274,Montini
3275,1964
3276,the pope
3277,Faith
3278,the Feast
3279,He opened the final session of the council-COMMA- concelebrating with bishops from countries where the Church was persecuted.
3280,Peter
3281,Paul VI
3282,1968
3283,Pius XII
3284,generation
3285,Pontificalis Domus
3286,papal elections
3287,the end
3288,papacy
3289,the pontiff
3290,6 August
3291,liturgies
3292,the Easter liturgies
3293,underwent revision
3294,He
3295,three
3296,Latin
3297,given for the use of vernacular languages
3298,Paul VI
3299,John XXIII
3300,But all texts were finally agreed upon.
3301,John Paul II
3302,radio
3303,the Pontifical Council
3304,authorities
3305,annual peace day
3306,January 1976
3307,equality
3308,Montini
3309,horrible and slanderous insinuations
3310,Roger Peyrefitte
3311,six
3312,the Pilgrim Pope
3313,1964
3314,Some
3315,Johnson
3316,the first reigning pontiff
3317,Paul VI
3318,UN
3319,President Johnson
3320,reigning
3321,The
3322,Paul VI
3323,spes
3324,Church
3325,leaders
3326,It
3327,It
3328,Ecclesiam
3329,the day
3330,the floor
3331,teaching
3332,Celibacy
