id,answer
2015,140-COMMA-634
2016,140-COMMA-634
2017,10 years
2018,a rate
2019,Swiss
2020,Italian
2021,104-COMMA-465
2022,UEFA Euro
2023,2008
2024,UEFA Euro
2025,Bern
2026,51.6%
2027,21.4%
2028,21.4%
2029,15.1%
2030,1-COMMA-874
2031,15.1%
2032,36 municipalities
2033,59-COMMA-948
2034,59-COMMA-948
2035,9-COMMA-345
2036,As of 2000[update]-COMMA- there were 59-COMMA-948 people who were single and never married in the municipality.
2037,1.8 persons
2038,34-COMMA-981
2039,[ update ]
2040,65-COMMA-538
2041,$890
2042,[ update ]
2043,24.5%
2044,0.25%
2045,3.81%
2046,1-COMMA-874
2047,UNESCO
2048,Cultural World Heritage Site
2049,Perhaps
2050,Gothic
2051,Zytglogge and Käfigturm
2052,Berne
2053,Länggasse quarter
2054,last election
2055,This gives the left parties an absolute majority of 46 seats.
2056,Russian
2057,Bundeshaus
2058,Bundeshaus
2059,Kramgasse
2060,Annus Mirabilis Papers
2061,Kramgasse
2062,Rosarium
2063,Rosarium
2064,Rose Garden
2065,1913
2066,Old Town
2067,Bernese German
2068,Hans Hiltbrand
2069,UNESCO World Heritage Site
2070,1421
2071,Zytglogge and Käfigturm
2072,Hans Gieng
2073,German and French
2074,1954
2075,Vancouver
2076,BSC Young Boys
2077,SC Bern
2078,Bern
2079,2009
2080,2010
2081,2002
2082,Bern
2083,[ update ]
2084,59
2085,59
2086,59
2087,125-COMMA-037
2088,203
2089,203
2090,15-COMMA-476
2091,109-COMMA-358
2092,94-COMMA-367
2093,94-COMMA-367
2094,50.6%
2095,50.6%
2096,Länggasse quarter
2097,24-COMMA-311
2098,24-COMMA-311
2099,140-COMMA-634 people and 34 %
2100,Canton of Bern
2101,Following
2102,10-COMMA-979
2103,89
2104,266
2105,151
2106,8
2107,9-COMMA-045
2108,9-COMMA-045
2109,Bundeshaus
2110,106
2111,Marzilibahn
2112,Marzilibahn
2113,Basel-Mulhouse-Freiburg
2114,Belpmoos
2115,Cartooning
2116,Often
2117,graphic novels
2118,Size
2119,1830s
2120,American
2121,The Dark Knight Returns
2122,The Dark Knight Returns
2123,The English term comics is used as a singular noun when it refers to the medium and a plural when referring to particular instances-COMMA- such as individual strips or comic books.
2124,use
2125,European
2126,Japanese
2127,Gag
2128,Some consider storyboards and wordless novels to be comics.
2129,The success of illustrated humour supplements in the New York World and later the New York American-COMMA- particularly Outcault's The Yellow Kid-COMMA- led to the development of newspaper comic strips.
2130,World War II
2131,Outside
2132,The Last Judgment
2133,Outside
2134,Column
2135,The Glasgow Looking Glass
2136,1825
2137,The Glasgow Looking Glass
2138,sequences
2139,1884
2140,Following
2141,European
2142,Mutt
2143,1907
2144,1970s
2145,Golden Age of Comic Books
2146,Senate
2147,Following
2148,1938
2149,1980s
2150,1980s
2151,number
2152,Smaller
2153,Sales
2154,Japanese
2155,kibyōshi
2156,1890s
2157,Western
2158,1900
2159,Rakuten Kitazawa
2160,1930s
2161,World War II
2162,Stories
2163,consider storyboards and wordless novels
2164,They are able to reach large audiences-COMMA- and new readers usually can access archived installments.
2165,Europe
2166,Stories
2167,Japanese
2168,Japanese
2169,Japanese
2170,Japanese
2171,Towards
2172,Despite
2173,Europe
2174,Definitions of comics which emphasize sequence usually exclude gag-COMMA- editorial-COMMA- and other single-panel cartoons; they can be included in definitions that emphasize the combination of word and image.
2175,British
2176,mid-20th century
2177,Speech
2178,Speech
2179,Thin
2180,Will Eisner
2181,The Dark Knight Returns
2182,Since
2183,Maus
2184,Rodolphe Töpffer
2185,French
2186,Puce
2187,European
2188,1929
2189,western Europe
2190,culture and literacy
2191,literature
2192,French
2193,Thin
2194,1972
2195,French
2196,Frustration
2197,1972
2198,Mœbius
2199,L'Association
2200,Japanese
2201,1924
2202,Cartoon and Comics
2203,World of Japanese Comics
2204,Manga
2205,Coulton Waugh
2206,Coulton Waugh
2207,Speech
2208,Comics and Sequential Art
2209,Japanese
2210,Japanese
2211,French
2212,French
2213,Webcomics
2214,large audiences-COMMA- and new readers
2215,large audiences-COMMA- and new readers
2216,Webcomics
2217,Speech
2218,consider storyboards and wordless novels
2219,consider storyboards and wordless novels
2220,Film
2221,sequential art
2222,Similar
2223,Töpffer
2224,Töpffer
2225,Thierry Groensteen and Scott McCloud
2226,Towards
2227,Töpffer
2228,Henri Vanlier
2229,Pierre Fresnault-Deruelle
2230,Neil Cohn
2231,English
2232,English
2233,Korean
2234,Chinese
2235,The reader puts the pieces together via the process of closure by using background knowledge and an understanding of panel relations to combine panels mentally into events.
2236,American
2237,panel-to-panel transitions and categorical distinctions
2238,English
2239,French
2240,Sundays
2241,American
2242,American
2243,Panels
2244,Size
2245,The reader puts the pieces together via the process of closure by using background knowledge and an understanding of panel relations to combine panels mentally into events.
2246,size-COMMA- shape-COMMA- and arrangement
2247,The contents of a panel may be asynchronous-COMMA- with events depicted in the same image not necessarily occurring at the same time.
2248,Comics
2249,Speech
2250,Sound
2251,Cartooning
2252,Webcomics
2253,Cartooning
2254,Cartooning
2255,Iron Man
2256,Marvel
2257,Marvel
2258,Hulk
2259,Daredevil and Doctor Strange
2260,Martin Goodman
2261,Vision
2262,1939
2263,New York
2264,Launching
2265,Timely
2266,Joe Simon
2267,Joe Simon
2268,Bill Everett
2269,Oct.
2270,Heroes World
2271,Basil Wolverton
2272,Super Rabbit
2273,Captain America Comics
2274,Heroes World
2275,Atlas
2276,Launching his new line from his existing company's offices at 330 West 42nd Street-COMMA- New York City-COMMA- he officially held the titles of editor-COMMA- managing editor-COMMA- and business manager-COMMA- with Abraham Goodman officially listed as publisher.
2277,Marvel Mystery Comics
2278,various magazines and comic books
2279,Captain America
2280,Eschewing
2281,Homer
2282,Homer
2283,Homer Hooper
2284,Joe Simon
2285,Marvel
2286,Eschewing
2287,Avengers
2288,Powerhouse Pepper
2289,Jack Kirby
2290,Cold War
2291,Cold War
2292,Galaxy
2293,Eschewing
2294,Esquire
2295,Esquire
2296,DC Comics
2297,Superman and DC Comics
2298,Esquire
2299,Marvel Universe
2300,young hero
2301,self-doubt and mundane problems
2302,Marvel Universe TV
2303,50 million
2304,Launching
2305,Goodman
2306,Marvel Knights
2307,Independent
2308,A series
2309,a great success
2310,Marvel Press
2311,A series
2312,United States Department of Health
2313,Western
2314,Heroes Reborn
2315,Star Wars
2316,1970
2317,Homer
2318,Independent News
2319,Atlas
2320,DC Comics
2321,Goodman's business strategy involved having his various magazines and comic books published by a number of corporations all operating out of the same office and with the same staff.
2322,mid-1970s
2323,Marvelcon
2324,Fantastic Four
2325,British
2326,1961
2327,1939
2328,Various
2329,Uncanny
2330,Captain America
2331,Uncanny Avengers
2332,Eschewing
2333,Marvel
2334,Clive Barker
2335,These were collectible trading cards that featured the characters and events of the Marvel Universe.
2336,Marvel Universe Cards
2337,Marvel Universe
2338,Heroes Reborn
2339,Image Comics
2340,Avengers
2341,one-year
2342,Timely
2343,Marvel Universe
2344,mid-1970s
2345,mid-1970s
2346,As the industry's other major publishers made exclusive distribution deals with other companies-COMMA- the ripple effect resulted in the survival of only one other major distributor in North America-COMMA- Diamond Comic Distributors Inc.
2347,Goodman 's business strategy
2348,United States Department of Health
2349,2001
2350,Comics Code Authority
2351,Marvel Rating System
2352,Mary Jane
2353,Curtis Circulation Company
2354,2013
2355,a hit
2356,American
2357,Hachette Distribution Services
2358,Marvel also created new imprints-COMMA- such as MAX (an explicit-content line) and Marvel Adventures (developed for child audiences).
2359,Western
2360,Marvel Universe TV
2361,Also
2362,Also
2363,The Walt Disney Company
2364,Time
2365,Seaboard Periodicals
2366,Disney Kingdoms
2367,Also
2368,Also
2369,Marvel Press
2370,Also
2371,Also
2372,2011
2373,Marvel
2374,Universal Studios
2375,Disney
2376,Guardians
2377,Marvel
2378,Slavs
2379,Germany
2380,German
2381,Stalin
2382,Karelia
2383,San river
2384,Winter War
2385,Polish
2386,Bolsheviks
2387,German
2388,1917–22
2389,Jews
2390,Germans
2391,significant resource problems
2392,Soviet
2393,Soviet
2394,Soviet–German
2395,British
2396,Munich
2397,German
2398,Western
2399,The German
2400,Przemyśl
2401,Stalin
2402,Germany
2403,an agreement
2404,European
2405,Molotov
2406,Germany
2407,an intricate trade pact
2408,Soviets
2409,Soviet–German Pact
2410,German
2411,German and Soviet
2412,mid-July
2413,Soviets
2414,Jewish
2415,August
2416,On 21 September-COMMA- the Soviets and Germans signed a formal agreement coordinating military movements in Poland-COMMA- including the purging of saboteurs.
2417,Lithuania
2418,Lithuania
2419,San
2420,East Prussia
2421,Moscow
2422,German
2423,Soviet Union
2424,over 30
2425,USSR
2426,September
2427,Untermenschen
2428,Soviet
2429,Soviet
2430,Soviets
2431,Luftwaffe
2432,1 September
2433,POWs
2434,Soviets
2435,British–French–Soviet
2436,Lvov and Brest-Litovsk
2437,Scheschupe
2438,Comintern
2439,The documents made headlines worldwide.
2440,British–French–Soviet
2441,Finnish and Baltic
2442,Nikita Khrushchev
2443,10%
2444,Ribbentrop
2445,Soviet
2446,Soviet
2447,Moldovan ASSR
2448,Soviet
2449,Soviets
2450,Romanians
2451,The stated clauses of the Nazi-Soviet non-aggression pact were a guarantee of non-belligerence by each party towards the other-COMMA- and a written commitment that neither party would ally itself to-COMMA- or aid-COMMA- an enemy of the other party.
2452,German
2453,10
2454,380-COMMA-000
2455,380-COMMA-000
2456,Untermenschen
2457,Elections
2458,1.1 million
2459,German–Soviet Treaty of Friendship
2460,German
2461,Romanians
2462,August 1
2463,Herbert Biberman
2464,Maurice Thorez
2465,East
2466,France and Britain
2467,Thus
2468,Although
2469,Russia
2470,West
2471,West
2472,Baltic
2473,Józef Beck
2474,British
2475,This also provided a refueling and maintenance location-COMMA- and a takeoff point for raids and attacks on shipping.
2476,Comintern
2477,Allies
2478,Polish
2479,August 1
2480,Soviets
2481,Manchuria
2482,Molotov
2483,7.5 million
2484,Soviets
2485,Gulf of Finland
2486,Soviets
2487,Stalin
2488,Molotov
2489,German–Soviet
2490,Stalin
2491,Hungarian and Romanian
2492,Soviet
2493,Soviets
2494,Molotov
2495,German
2496,German
2497,Germany
2498,Soviets
2499,Moscow
2500,4.3 million
2501,three million
2502,Romanians
2503,9-COMMA-800
2504,State Department
2505,Germany
2506,Foreign Office
2507,Marburg
2508,Secret Protocol
2509,German–Soviet
2510,London
2511,Raymond J. Sontag and James S. Beddie
2512,World War I
2513,That version persisted-COMMA- without exception-COMMA- in historical studies-COMMA- official accounts-COMMA- memoirs and textbooks published in the Soviet Union until the Soviet Union's dissolution.
2514,German–Soviet
2515,German
2516,Soviets
2517,pact parties
2518,British–French–Soviet
2519,Molotov
2520,Molotov
2521,Vyacheslav Molotov
2522,Viktor Suvorov
2523,Nazi
2524,Nazi
2525,British
2526,Soviet Union
2527,The
2528,Suvorov
2529,While the Warsaw Pact was established as a balance of power or counterweight to NATO-COMMA- there was no direct confrontation between them.
2530,Warsaw Pact
2531,Warsaw Pact
2532,European
2533,Soviet Union
2534,NATO
2535,Warsaw Pact
2536,Solidarity
2537,Czechoslovakia
2538,1989
2539,Solidarity
2540,Hungary
2541,Romania and Albania
2542,Warsaw
2543,Warsaw Pact
2544,Hungarian
2545,Ideologically
2546,Geostrategic
2547,Soviet Union
2548,USSR
2549,Germany
2550,A corollary to this idea was the necessity of intervention if a country appeared to be violating core socialist ideas and Communist Party functions-COMMA- which was explicitly stated in the Brezhnev Doctrine.
2551,European Treaty
2552,Soviet
2553,Emblematic
2554,1954
2555,Warsaw Pact
2556,The Warsaw Pact was primarily put in place as a consequence of the rearming of West Germany inside NATO.
2557,Foreign Affairs Minister
2558,Czechoslovak President
2559,Warsaw Pact
2560,West Germany
2561,European
2562,Before creation of Warsaw Pact-COMMA- fearing Germany rearmed-COMMA- Czechoslovak leadership sought to create security pact with East Germany and Poland.
2563,1966
2564,EDC
2565,Foreign Affairs Minister
2566,1991
2567,Soviet
2568,1968
2569,Hungary
2570,Hungary
2571,1989
2572,36 years
2573,Warsaw Pact
2574,1999
2575,2004
2576,2006
2577,European
2578,Seven Days
2579,178
2580,As Soviet Union had already bilateral treaties with all of its eastern satellites-COMMA- the Pact has been long considered 'superfluous'-COMMA- and because of the rushed way in which it was conceived-COMMA- NATO officials labeled it as a 'cardboard castle'.
2581,a desert
2582,a desert
2583,−89.2 °C
2584,5-COMMA-000
2585,Organisms
2586,coldest-COMMA- driest-COMMA- and windiest continent
2587,a desert
2588,−89.2
2589,Earth
2590,Earth
2591,Geologically
2592,Jurassic
2593,Mesozoic
2594,Jurassic
2595,Alexander Island
2596,anomalous area
2597,Paleozoic
2598,The Antarctic Peninsula was formed by uplift and metamorphism of sea bed sediments during the late Paleozoic and the early Mesozoic eras.
2599,Jurassic
2600,evidence
2601,Australia
2602,Matthew Flinders
2603,1814
2604,Even
2605,Explorer
2606,Matthew Flinders
2607,1814
2608,Eocene–Oligocene
2609,CoML
2610,2010
2611,235
2612,Large
2613,Various
2614,South Magnetic Pole
2615,Ernest Shackleton
2616,Douglas Mawson
2617,1931
2618,1911
2619,1978
2620,a criminal penalty
2621,32-COMMA-000
2622,1980
2623,officials
2624,1957
2625,International Association of Antarctica Tour Operators
2626,Antarctic Treaty and Environmental Protocol
2627,International Association of Antarctica Tour Operators
2628,Magnetic Pole
2629,main mineral resource
2630,Although
2631,Japanese
2632,Although
2633,Ross Sea
2634,International Polar Foundation
2635,6 September
2636,International Polar Foundation
2637,Antarctica
2638,Johan Berte
2639,Melting
2640,Recent
2641,Recent
2642,However
2643,Next
2644,Permian
2645,sunlight inhibit plant growth
2646,moisture-COMMA- and lack
2647,100
2648,1959
2649,Antarctic Treaty
2650,S
2651,The treaty was signed by twelve countries including the Soviet Union (and later Russia)-COMMA- the United Kingdom-COMMA- Argentina-COMMA- Chile-COMMA- Australia-COMMA- and the United States.
2652,a scientific preserve
2653,1773
2654,HMS Resolution and Adventure
2655,three
2656,Queen
2657,1895
2658,Since
2659,1985
2660,Halley Station
2661,Brunt Ice Shelf
2662,Montreal Protocol
2663,Cambrian
2664,sandstones-COMMA- limestones and shales
2665,Gondwana
2666,Glaciation
2667,South Pole
2668,coldest
2669,highest peak
2670,Positioned
2671,For comparison-COMMA- Antarctica is nearly twice the size of Australia.
2672,98%
2673,Antarctica
2674,Earth
2675,Soviet
2676,West Antarctica
2677,Despite
2678,Aristotle
2679,A.D. The Roman
2680,A.D. The Roman
2681,Middle English
2682,Meteorology
2683,a wider area
2684,over
2685,Ozone
2686,Ozone
2687,Ozone
2688,Elisabeth
2689,350 inhabitants
2690,Given
2691,Russian Bellingshausen Station—is
2692,2004
2693,Positioned
2694,14-COMMA-000-COMMA-000 square
2695,Earth 's continents
2696,1-COMMA-300
2697,marine animals
2698,Adélie
2699,Adélie
2700,distinctive feathers
2701,Adélie
2702,4-COMMA-892 m
2703,Ellsworth Mountains
2704,highest peak
2705,American and Canadian
2706,Mount Erebus
2707,1983
2708,1983
2709,Greenpeace International
2710,Antarctic Treaty System
2711,intents and purposes
2712,a desert
2713,sandstone and shale
2714,Lystrosaurus
2715,The Antarctic Peninsula began to form during the Jurassic period (206–146 Ma)-COMMA- and islands gradually rose out of the ocean.
2716,era
2717,Since
2718,University of California
2719,1912
2720,Japanese
2721,New
2722,Due
2723,adaptations
2724,adaptations
2725,dry ice snow
2726,Parts
2727,Antarctica
2728,1786
2729,Antarctic Convergence
2730,Norwegian
2731,1910
2732,Antarctic Peninsula
2733,Instead
2734,winter and spring
2735,However
2736,net contribution
2737,Antarctic
2738,British
2739,James Weddell
2740,Antarctic
2741,Antarctic
2742,1998
2743,Environmental Protection
2744,A major concern
2745,Committee for Environmental Protection
2746,Antarctic Treaty
2747,Antarctic Treaty
2748,1998
2749,2048
2750,primary economic activity
2751,112-COMMA-934
2752,asteroids and comets
2753,Antarctica
2754,New
2755,Meteorites
2756,large collection
2757,2002
2758,Wilkins Ice Shelf
2759,30 years
2760,2005
2761,NASA
2762,1908
2763,West Antarctica
2764,AD
2765,Even
2766,Meteorites
2767,98%
2768,Antarctica is the coldest of Earth's continents.
2769,a sheet
2770,90%
2771,continent
2772,Lake Vostok 's waters
2773,lake shares similarities
2774,IAATO
2775,2008
2776,NASA
2777,Jurassic
2778,By the end of the Cretaceous-COMMA- about 66 Ma-COMMA- Antarctica (then connected to Australia) still had a subtropical climate and flora-COMMA- complete with a marsupial fauna.
2779,Ma
2780,In the Eocene epoch-COMMA- about 40 Ma Australia-New Guinea separated from Antarctica-COMMA- so that latitudinal currents could isolate Antarctica from Australia-COMMA- and the first ice began to appear.
2781,Ma
2782,Antarctica
2783,First
2784,Second
2785,Antarctic
2786,First
2787,Emilio Marcos Palma
2788,Antarctic Peninsula
2789,1978
2790,Argentine
2791,750
2792,McMurdo Dry Valleys
2793,400
2794,Organisms
2795,Antarctic
2796,British and Chilean
2797,Queen
2798,British and Chilean
2799,2012
2800,Falklands War
2801,Ozone
2802,ships and a tourism quota
2803,ships and a tourism quota
2804,Medical
2805,1979
2806,Geologists
2807,Biologists
2808,Glaciologists
2809,Many
2810,Antarctic
2811,Potter Stewart
2812,U.S. Supreme Court
2813,1879
2814,Amendment.
2815,Justice Hugo Black
2816,Many
2817,Puritans
2818,Protestant Christians
2819,Plymouth Colony and Massachusetts Bay Colony
2820,Plymouth Colony and Massachusetts Bay Colony
2821,God
2822,1789
2823,Georgia Constitution
2824,Georgia Constitution
2825,civil right
2826,1776
2827,Protestants
2828,The North Carolina Constitution
2829,Section
2830,1961
2831,Flushing Remonstrance
2832,Protestant
2833,1657
2834,Peter Stuyvesant
2835,Stuyvesant
2836,support
2837,Baptist
2838,Baptist
2839,1773
2840,1786
2841,William Penn
2842,The Bloody Tenent of Persecution
2843,Baptist
2844,1644
2845,Thomas Jefferson
2846,Jefferson and James Madison
2847,Proclamations of Thanksgiving
2848,Capitol
2849,four
2850,Govt
2851,Christianity
2852,Professorship of Divinity
2853,Virginia Statute for Religious Freedom
2854,University
2855,American
2856,1878
2857,Reynolds
2858,Establishment Clause
2859,American
2860,Considering
2861,Jefferson and Madison 's approach
2862,Statute of Religious Freedom
2863,Patrick Henry
2864,Statute of Religious Freedom
2865,Similarly
2866,Duke of York
2867,Dutch Reformed
2868,tax-payers
2869,Catholic
2870,1698
2871,Duke of York
2872,Duke of York
2873,Catholic
2874,Province
2875,An oath had also been imposed on the militia during the French and Indian War requiring them to abjure the pretensions of the Pope-COMMA- which may or may not have been applied during the Revolution.
2876,The
2877,The
2878,The
2879,The
2880,a faith
2881,Congress
2882,Danbury Baptists
2883,British
2884,Elbridge Gerry
2885,Rep.
2886,Connecticut
2887,Constitution
2888,Rep.
2889,Rep.
2890,South Carolina
2891,At one time-COMMA- such restrictions were allowed under the doctrine of states' rights; today they are deemed to be in violation of the federal First Amendment-COMMA- as applied to the states via the 14th amendment-COMMA- and hence unconstitutional and unenforceable.
2892,First Amendment
2893,incorporation
2894,First Amendment
2895,Bill of Rights
2896,Everson v. Board of Education
2897,Everson v. Board of Education
2898,Although
2899,Board of Education of Kiryas Joel Village School District
2900,1994
2901,Establishment Clause
2902,Establishment Clause
2903,Govt
2904,The
2905,Jefferson and Madison
2906,1947
2907,Everson v. Board of Education
2908,relevant federal rights
2909,First Amendment
2910,wall
2911,Justice Hugo Black
2912,Justice Hugo Black
2913,Justice Hugo Black
2914,State
2915,Writing
2916,1962
2917,Supreme Court
2918,Court
2919,Court
2920,America.
2921,Potter Stewart
2922,Justice
2923,Justice
2924,Justice
2925,1968
2926,Justice
2927,Abe Fortas
2928,Establishment Clause
2929,Supreme Court
2930,1971
2931,Catholic Church
2932,Kurtzman
2933,Establishment Clause
2934,Our
2935,three-pronged
2936,Supreme Court
2937,First
2938,one
2939,Third-COMMA- the statute or policy must not result in an excessive entanglement of government with religion.
2940,three
2941,2002
2942,Elk Grove Unified School District
2943,Congress
2944,Rather
2945,2005
2946,Ten Commandments
2947,Mount Soledad cross controversy
2948,2006
2949,ACLU
2950,Supreme Court
2951,In what will be the case is Town of Greece v. Galloway-COMMA- 12-696-COMMA- the Supreme Court agreed to hear a case regarding whether prayers at town meetings-COMMA- which are allowed-COMMA- must allow various faiths to lead prayer-COMMA- or whether the prayers can be predominately Christian.
2952,Christian
2953,Town of Greece
2954,U.S. Constitution
2955,Supreme Court
2956,Constitution
2957,Supreme Court
2958,Constitution
2959,church and state
2960,Establishment Clause
2961,1868
2962,The
2963,Many
2964,Constitution
2965,religious test
2966,Religious
2967,The religious test clause has been interpreted to cover both elected officials and appointed ones-COMMA- career civil servants as well as political appointees.
2968,Seven
2969,Supreme Being
2970,( Tennessee Constitution Article IX
2971,God.
2972,First Amendment
2973,First Amendment
2974,Christmas
2975,In God We Trust
2976,In God We Trust
2977,With God
2978,Bible
2979,2001
2980,a constitutional ban
2981,aid
2982,two
2983,no-aid position
2984,American
2985,Protestants
2986,Protestants
2987,Roman Catholics
2988,Founding Fathers
2989,American and Nativism
2990,American and Nativism
2991,American and Nativism
2992,Blaine Amendments
2993,J. Brent Walker
2994,Executive Director
2995,Champions
2996,Of course-COMMA- separationists have opposed the Catholic Church when it has sought to tap into the public till to support its parochial schools or to argue for on-campus released time in the public schools.
2997,religious bigotry
2998,The
2999,`` Religious
3000,The Founding Fathers
3001,Frank Lambert
3002,`` New Light
3003,constitution
3004,John F. Kennedy
3005,Civil Religion
3006,Considering
3007,a religious dimension
3008,state
3009,Robert S. Wood
3010,United States
3011,a sort
3012,Beyond
3013,pump
3014,Many
3015,earthworms
3016,earthworms-COMMA- and hirudinomorphs
3017,Cladistic
3018,Septa
3019,Septa
3020,species
3021,peristalsis
3022,species
3023,Although
3024,Although
3025,trochophore larvae
3026,Oligochaetes
3027,Oligochaetes
3028,surface and burrowing worms
3029,The burrowing of marine polychaetes-COMMA- which may constitute up to a third of all species in near-shore environments-COMMA- encourages the development of ecosystems by enabling water and oxygen to penetrate the sea floor.
3030,development
3031,Ragworms
3032,Although
3033,Since
3034,Septa
3035,Cambrian
3036,Carboniferous
3037,Tertiary
3038,shallow ring-like constrictions
3039,annuli
3040,a common gut-COMMA- circulatory system and nervous system
3041,bodies
3042,Annelids
3043,first heuristic step
3044,Greek
3045,However
3046,light
3047,Greek
3048,Annelids
3049,Annelids
3050,epidermis
3051,one-cell deep epidermis
3052,Greek
3053,locomotion
3054,Chetae
3055,microvilli
3056,hairs
3057,fused bundles
3058,burrowing and tube-dwelling polychaetes
3059,Nearly
3060,locomotion
3061,a pair
3062,a pair
3063,a ring round
3064,The brains of polychaetes are generally in the prostomium-COMMA- while those of clitellates are in the peristomium or sometimes the first segment behind the peristomium.
3065,The brains of polychaetes are generally in the prostomium-COMMA- while those of clitellates are in the peristomium or sometimes the first segment behind the peristomium.
3066,Vertebrates
3067,Experiments
3068,worms
3069,single cells
3070,Greek
3071,Nuchal
3072,Nuchal
3073,compound
3074,coelomocyte cells
3075,a pair
3076,a pair
3077,modified epitheliomuscular cells
3078,Many
3079,Greek
3080,annelids
3081,Filter
3082,coelomata
3083,Respiratory
3084,connective tissue layer
3085,Annelids
3086,Clitellata
3087,connective tissue layer
3088,two
3089,However
3090,Leeches
3091,Greek
3092,Many
3093,Eunicidae and Phyllodocidae
3094,Eunicidae and Phyllodocidae
3095,However
3096,burrowing and tube-dwelling polychaetes
3097,However
3098,15%
3099,hydrogen sulfide and carbon dioxide
3100,hydrothermal vents-COMMA- or methane
3101,Annelids
3102,Annelids
3103,The difference is that protonephridia combine both filtration stages in the same organ-COMMA- while metanephridia perform only the second filtration and rely on other mechanisms for the first – in annelids special filter cells in the walls of the blood vessels let fluids and other small molecules pass into the coelomic fluid-COMMA- where it circulates to the metanephridia.
3104,protonephridia
3105,two
3106,ova
3107,Later
3108,trochophore larvae
3109,Later
3110,300+
3111,14%
3112,plankton-COMMA- or eggs
3113,bodies
3114,Polychaetes
3115,lack permanent gonads
3116,Palolo
3117,Most mature clitellates
3118,lives
3119,Leeches
3120,Leeches
3121,larvae
3122,Charles Darwin
3123,Action of Worms
3124,Some burrow while others live entirely on the surface-COMMA- generally in moist leaf litter.
3125,surface and burrowing worms
3126,Earthworms
3127,North America
3128,North America
3129,Northern
3130,Palolo
3131,Leeches
3132,Anglers
3133,serious losses
3134,Ragworms
3135,Accounts of the use of leeches for the medically dubious practise of blood-letting have come from China around 30 AD-COMMA- India around 200 AD-COMMA- ancient Rome around 50 AD and later throughout Europe.
3136,China
3137,Accounts of the use of leeches for the medically dubious practise of blood-letting have come from China around 30 AD-COMMA- India around 200 AD-COMMA- ancient Rome around 50 AD and later throughout Europe.
3138,Accounts of the use of leeches for the medically dubious practise of blood-letting have come from China around 30 AD-COMMA- India around 200 AD-COMMA- ancient Rome around 50 AD and later throughout Europe.
3139,IUCN and CITES
3140,The small shelly fossil Cloudina-COMMA- from 549 to 542 million years ago-COMMA- has been classified by some authors as an annelid-COMMA- but by others as a cnidarian (i.e. in the phylum to which jellyfish and sea anemones belong).
3141,authors
3142,Cambrian
3143,2008
3144,Australia
3145,Palaeontologists disagree about whether some body fossils from the mid Ordovician-COMMA- about 472 to 461 million years ago-COMMA- are the remains of oligochaetes-COMMA- and the earliest indisputable fossils of the group appear in the Tertiary period-COMMA- which began 65 million years ago.
3146,The earliest good evidence for oligochaetes occurs in the Tertiary period-COMMA- which began 65 million years ago-COMMA- and it has been suggested that these animals evolved around the same time as flowering plants in the early Cretaceous-COMMA- from 130 to 90 million years ago.
3147,Tertiary
3148,2008
3149,Traditionally
3150,earthworms-COMMA- and hirudinomorphs
3151,Most mature clitellates
3152,years
3153,1997
3154,Torsten Struck
3155,3
3156,3
3157,Scolecida-COMMA- Canalipalpata and Aciculata
3158,analyses
3159,The 2007 study also noted that the ladder-like nervous system-COMMA- which is associated with segmentation-COMMA- is less universal previously thought in both annelids and arthropods.
3160,annelids and arthropods
3161,Polychaetes
3162,Polychaetes
3163,study
3164,However
3165,Annelids
3166,Vertebrates
3167,Greek
3168,fan-like feeding structures
3169,Lophotrochozoa
3170,Lophotrochozoa
3171,Hence
3172,Latin
3173,21:41 Paul
3174,[citation needed] He re-convened the Second Vatican Council-COMMA- which was automatically closed with the death of John XXIII-COMMA- and gave it priority and direction.
3175,1963
3176,Upon
3177,Marian
3178,Paul VI
3179,1978
3180,Pilgrim Pope
3181,Ecumenical
3182,Brescia
3183,Concesio
3184,Catholic Action
3185,Council
3186,Holy Spirit
3187,1916
3188,Canon Law
3189,Milan
3190,Secretariat of State
3191,Afterwards
3192,oxygen
3193,This
3194,This
3195,Peace
3196,Warsaw
3197,a career
3198,1963
3199,He met the pope every morning until 1954 and thus developed a rather close relationship:
3200,Domenico Tardini
3201,Giuseppe Pizzardo
3202,[
3203,State Department
3204,Montini 's admiration
3205,horrible and slanderous insinuations
3206,times
3207,1939
3208,million
3209,Tempo
3210,Francesco Montini
3211,Italian Bishops Conference
3212,Pius XII
3213,Papal Residence Castel Gandolfo
3214,15-COMMA-000 persons
3215,Previously
3216,Axis
3217,1954
3218,new tasks
3219,1955
3220,St. Peter 's Basilica
3221,Milan
3222,faithful
3223,1961
3224,Vatican
3225,Commission for Extraordinary Affairs
3226,bouts
3227,Catholic
3228,Church
3229,Huge
3230,1-COMMA-000
3231,persons
3232,Pius XII
3233,Apostolate
3234,58
3235,1957
3236,Although
3237,Although
3238,Angelo Roncalli
3239,1958
3240,Although
3241,Ghana
3242,1962
3243,Although
3244,Paul VI was concerned but not surprised by the negative reaction in Western Europe and the United States.
3245,Milan
3246,Pope
3247,1963
3248,College of Cardinals
3249,College of Cardinals
3250,Previously
3251,Papal Tiara
3252,Archdiocese
3253,Washington -COMMA- DC
3254,John Paul
3255,I
3256,Augustin Bea
3257,Protestant and Orthodox Churches
3258,Augustin Bea
3259,Church
3260,Council Fathers
3261,a dialogue
3262,29 September
3263,Six
